source,destination,relationshipType,distance 
come,time,X_is,0.340
come,see,and_or,7.670
come,go,and_or,7.240
come,sing,and_or,7.110
come,hear,subject_verb,4.440
come,dress,subject_verb,4.260
come,learn,subject_verb,3.600
come,see,subject_verb,3.580
come,listen,subject_verb,3.450
come,alive,modified_noun,8.170
come,out,modified_noun,7.450
three,early,adjective_predicates,2.600
three,new,adjective_predicates,1.590
three,big,modifiers,7.010
three,two,modifiers,6.920
three,dirty,modifiers,6.270
three,nail,object_verb,5.590
three,rain,object_verb,5.400
three,knock,object_verb,5.250
three,hit,object_verb,4.220
three,sink,object_verb,3.390
three,dream,X_is,5.060
three,story,X_is,2.660
three,game,X_is,2.190
three,month,X_is,1.900
three,day,X_is,0.640
three,give,verb_phrase,1.450
three,two,and_or,11.880
three,four,and_or,10.490
three,five,and_or,7.880
three,seven,and_or,7.500
three,side,subject_verb,4.380
tiny,big,adjective_predicates,0.110
tiny,room,is_X,2.340
tiny,man,X_is,0.770
tiny,moo,and_or,8.020
tiny,tumble,subject_verb,3.800
tiny,grab,subject_verb,1.500
snort,giggle,modifiers,7.950
snort,chuckle,and_or,8.380
snort,sound,subject_verb,0.700
pouch,empty,adjective_predicates,3.220
pouch,full,adjective_predicates,3.040
pouch,cheek,modifiers,7.520
pouch,zipper,modifiers,7.400
pouch,empty,object_verb,5.970
pouch,belt,is_X,7.120
pouch,bag,is_X,6.100
pouch,bag,X_is,6.560
pouch,pull,verb_phrase,5.050
pouch,take,verb_phrase,3.810
pouch,hold,verb_phrase,3.760
pouch,bag,and_or,6.980
pouch,kangaroo,possessor_of_x,10.710
pouch,bear,possessor_of_x,5.230
pouch,empty,subject_verb,3.880
pouch,seal,subject_verb,3.730
pouch,fit,subject_verb,2.490
pouch,joey,modified_noun,5.920
reindeer,snowman,modifiers,6.610
reindeer,nose,object_verb,8.160
reindeer,pet,object_verb,5.420
reindeer,fly,object_verb,4.290
reindeer,animal,X_is,5.750
reindeer,drop,verb_phrase,7.590
reindeer,sleigh,and_or,9.780
reindeer,snowman,and_or,9.120
reindeer,moose,and_or,8.510
reindeer,pet,subject_verb,5.340
reindeer,pull,subject_verb,4.490
reindeer,sleigh,modified_noun,6.530
much,quiet,adjective_predicates,4.250
much,big,adjective_predicates,4.240
much,nice,adjective_predicates,3.970
much,more,adjective_predicates,3.890
much,dark,adjective_predicates,3.480
much,so,modifiers,12.050
much,too,modifiers,10.380
much,how,modifiers,9.500
much,so,modifiers,9.010
much,so,object_verb,7.200
much,look,object_verb,3.350
much,sound,object_verb,2.770
much,taste,object_verb,1.490
much,there,is_X,8.490
much,help,is_X,5.900
much,foot,is_X,5.410
much,so,and_or,6.790
much,little,and_or,5.480
much,fast,and_or,3.950
much,do,subject_verb,0.360
much,does,modified_noun,8.380
much,better,modified_noun,7.970
treat,tasty,adjective_predicates,6.250
treat,sweet,adjective_predicates,4.600
treat,tasty,modifiers,9.940
treat,sweet,modifiers,9.000
treat,yummy,modifiers,8.340
treat,dog,modifiers,6.860
treat,taste,object_verb,5.530
treat,eat,object_verb,5.190
treat,work,object_verb,4.930
treat,chocolate,is_X,7.970
treat,cake,is_X,7.720
treat,candy,is_X,7.010
treat,bread,is_X,6.990
treat,breakfast,is_X,6.740
treat,cookie,is_X,6.710
treat,lunch,is_X,6.710
treat,horse,X_is,8.780
treat,cookie,X_is,7.790
treat,cake,X_is,7.510
treat,snack,X_is,7.060
treat,flower,X_is,6.840
treat,apple,X_is,6.790
treat,drop,verb_phrase,3.890
treat,show,verb_phrase,2.420
treat,trunk,and_or,9.520
treat,toy,and_or,8.080
treat,sweet,and_or,7.790
treat,learn,and_or,7.700
treat,snack,and_or,7.270
treat,candy,and_or,7.080
treat,cookie,and_or,7.040
treat,cake,and_or,6.720
treat,bakery,possessor_of_x,7.620
treat,baker,possessor_of_x,5.960
treat,pet,possessor_of_x,5.260
treat,cook,possessor_of_x,5.170
treat,taste,subject_verb,3.840
treat,wait,subject_verb,3.420
treat,yourself,modified_noun,6.370
treat,them,modified_noun,6.000
treat,her,modified_noun,5.700
eraser,big,adjective_predicates,1.110
eraser,pencil,modifiers,9.830
eraser,ruler,modifiers,7.160
eraser,crayon,modifiers,6.500
eraser,clap,object_verb,5.320
eraser,chew,object_verb,3.140
eraser,clean,object_verb,0.850
eraser,get,verb_phrase,2.930
eraser,bring,verb_phrase,2.020
eraser,pencil,and_or,9.410
eraser,chalk,and_or,7.970
eraser,crayon,and_or,7.660
eraser,ruler,and_or,7.390
eraser,pen,and_or,6.840
eraser,marker,and_or,6.740
eraser,pencil,possessor_of_x,13.360
eraser,scrub,subject_verb,5.920
eraser,clean,subject_verb,1.650
eraser,stick,subject_verb,1.510
eraser,crayon,modified_noun,7.140
eraser,pencil,modified_noun,6.010
eraser,chalk,modified_noun,5.210
helicopter,fly,object_verb,7.740
helicopter,down,object_verb,7.530
helicopter,pilot,object_verb,6.970
helicopter,ambulance,is_X,9.220
helicopter,finger,is_X,8.240
helicopter,toy,X_is,7.370
helicopter,mean,X_is,4.470
helicopter,fun,X_is,3.950
helicopter,minute,X_is,3.330
helicopter,foot,X_is,3.230
helicopter,blow,verb_phrase,5.400
helicopter,pick,verb_phrase,0.580
helicopter,airplane,and_or,9.770
helicopter,plane,and_or,9.720
helicopter,boat,and_or,7.780
helicopter,ambulance,and_or,7.640
helicopter,fly,subject_verb,8.340
helicopter,circle,subject_verb,8.330
helicopter,buzz,subject_verb,7.230
helicopter,fire,subject_verb,6.320
helicopter,pilot,modified_noun,8.860
helicopter,ride,modified_noun,6.660
basin,dry,adjective_predicates,5.370
basin,river,modifiers,10.210
basin,wash,modifiers,8.310
basin,catch,modifiers,7.810
basin,great,modifiers,7.530
basin,wash,object_verb,5.220
basin,circle,object_verb,5.190
basin,sink,is_X,8.390
basin,pond,is_X,7.400
basin,sea,is_X,7.030
basin,ocean,is_X,6.340
basin,river,is_X,4.820
basin,river,X_is,6.830
basin,bowl,X_is,6.640
basin,walk,verb_phrase,3.640
basin,shower,and_or,7.340
basin,bath,and_or,6.800
basin,sink,and_or,6.340
basin,river,possessor_of_x,7.570
basin,sea,possessor_of_x,6.950
basin,stretch,subject_verb,4.480
basin,ship,subject_verb,4.270
basin,cover,subject_verb,3.940
basin,desert,modified_noun,5.420
empty,are,modifiers,4.500
empty,box,is_X,4.010
empty,full,and_or,9.100
empty,beautiful,and_or,4.840
empty,hand,subject_verb,1.950
empty,trash,modified_noun,7.590
empty,nest,modified_noun,6.680
dry,clean,adjective_predicates,5.670
dry,quick,adjective_predicates,2.910
dry,fast,adjective_predicates,2.410
dry,hard,adjective_predicates,0.790
dry,blow,modifiers,9.330
dry,pat,modifiers,8.850
dry,tumble,modifiers,7.790
dry,glue,modifiers,7.730
dry,pat,modifiers,7.030
dry,towel,modifiers,7.010
dry,paint,modifiers,6.740
dry,mouth,modifiers,6.030
dry,pat,object_verb,7.480
dry,suck,object_verb,7.370
dry,towel,object_verb,6.910
dry,hop,object_verb,6.050
dry,milk,object_verb,6.020
dry,wipe,object_verb,4.990
dry,beef,is_X,8.740
dry,ink,is_X,8.020
dry,paint,is_X,6.970
dry,chicken,is_X,6.930
dry,mouth,is_X,6.660
dry,meat,is_X,6.130
dry,hair,is_X,5.980
dry,river,is_X,5.340
dry,wet,and_or,10.290
dry,wash,and_or,8.280
dry,rinse,and_or,8.080
dry,clean,and_or,8.000
dry,warm,and_or,7.920
dry,baby,possessor_of_x,3.020
dry,needle,subject_verb,8.880
dry,hump,subject_verb,8.000
dry,brush,subject_verb,7.200
dry,mop,subject_verb,6.860
dry,leaf,subject_verb,6.670
dry,hop,subject_verb,6.390
direction,right,modifiers,9.860
direction,wrong,modifiers,8.700
direction,wind,modifiers,7.480
direction,same,modifiers,6.650
direction,drive,object_verb,7.560
direction,give,object_verb,6.350
direction,go,object_verb,6.210
direction,wind,X_is,6.840
direction,map,and_or,8.630
direction,wind,possessor_of_x,6.800
direction,market,possessor_of_x,6.160
squirrel,cute,adjective_predicates,5.510
squirrel,gray,adjective_predicates,5.270
squirrel,fat,adjective_predicates,4.450
squirrel,gray,modifiers,8.050
squirrel,rabbit,modifiers,7.420
squirrel,fox,modifiers,7.340
squirrel,red,modifiers,7.210
squirrel,fly,object_verb,7.960
squirrel,chase,object_verb,7.500
squirrel,dance,object_verb,6.920
squirrel,tree,object_verb,5.330
squirrel,talk,object_verb,5.310
squirrel,animal,is_X,4.750
squirrel,animal,X_is,6.380
squirrel,wipe,verb_phrase,3.230
squirrel,rabbit,and_or,9.690
squirrel,deer,and_or,8.470
squirrel,bird,and_or,7.860
squirrel,hare,and_or,7.720
squirrel,rat,and_or,7.710
squirrel,chew,subject_verb,6.600
squirrel,eat,subject_verb,5.520
squirrel,chase,subject_verb,5.520
squirrel,monkey,modified_noun,8.550
squirrel,rabbit,modified_noun,7.460
mushroom,tasty,adjective_predicates,6.660
mushroom,brown,adjective_predicates,6.110
mushroom,dry,object_verb,7.450
mushroom,world,is_X,2.660
mushroom,vegetable,X_is,7.630
mushroom,fruit,X_is,6.460
mushroom,food,X_is,6.360
mushroom,brown,X_is,5.980
mushroom,plant,X_is,5.800
mushroom,show,verb_phrase,1.720
mushroom,onion,and_or,9.110
mushroom,spinach,and_or,8.080
mushroom,tomato,and_or,7.980
mushroom,lion,possessor_of_x,6.890
mushroom,fruit,subject_verb,6.680
mushroom,sprout,subject_verb,6.680
mushroom,cloud,subject_verb,5.530
mushroom,soak,subject_verb,5.420
mushroom,pop,subject_verb,5.210
mushroom,grow,subject_verb,5.180
mushroom,soup,modified_noun,8.430
mushroom,cloud,modified_noun,8.050
mushroom,onion,modified_noun,7.480
mushroom,sauce,modified_noun,7.150
fire,red,adjective_predicates,8.850
fire,hot,adjective_predicates,7.750
fire,rocket,modifiers,7.890
fire,open,modifiers,7.260
fire,light,object_verb,9.380
fire,catch,object_verb,9.270
fire,open,object_verb,8.860
fire,fight,object_verb,8.380
fire,tongue,is_X,8.760
fire,smoke,is_X,6.520
fire,take,verb_phrase,3.020
fire,give,verb_phrase,2.890
fire,police,and_or,8.790
fire,smoke,and_or,8.570
fire,ice,and_or,8.520
fire,love,possessor_of_x,7.120
fire,break,subject_verb,8.550
fire,fight,subject_verb,8.110
fire,truck,modified_noun,8.190
fire,sprinkler,modified_noun,7.860
am,last,adjective_predicates,5.070
am,sharp,adjective_predicates,4.930
am,awesome,adjective_predicates,2.140
am,pan,modifiers,8.710
am,open,object_verb,1.930
am,hour,is_X,8.290
am,radio,is_X,5.260
am,time,is_X,4.580
am,chair,X_is,5.260
am,show,X_is,4.460
am,hour,X_is,3.250
am,time,X_is,2.380
am,blow,verb_phrase,4.910
am,wake,verb_phrase,3.750
am,noon,and_or,6.140
am,radio,possessor_of_x,6.330
am,by,modified_noun,8.130
stop,short,adjective_predicates,6.520
stop,bus,modifiers,10.650
stop,rest,modifiers,8.960
stop,truck,modifiers,7.520
stop,lunch,modifiers,7.040
stop,put,object_verb,7.290
stop,make,object_verb,5.310
stop,shake,object_verb,4.600
stop,jump,is_X,7.420
stop,lunch,X_is,7.830
stop,park,X_is,7.780
stop,walk,X_is,7.630
stop,store,X_is,7.590
stop,shut,verb_phrase,2.500
stop,break,verb_phrase,1.910
stop,start,and_or,8.500
stop,bus,and_or,6.750
stop,drop,and_or,6.720
stop,shop,and_or,5.880
stop,train,possessor_of_x,7.720
stop,love,possessor_of_x,7.170
stop,bus,possessor_of_x,7.140
stop,pretend,subject_verb,5.620
stop,talk,subject_verb,5.270
stop,cry,subject_verb,5.140
stop,laugh,subject_verb,5.010
stop,eat,subject_verb,4.630
stop,shop,modified_noun,8.430
stop,button,modified_noun,6.650
stop,light,modified_noun,6.320
tiger,hungry,adjective_predicates,3.700
tiger,lion,modifiers,8.230
tiger,pet,object_verb,6.010
tiger,wake,object_verb,5.640
tiger,roar,object_verb,5.500
tiger,animal,is_X,7.130
tiger,cat,is_X,5.930
tiger,cat,X_is,8.900
tiger,animal,X_is,8.100
tiger,bring,verb_phrase,2.530
tiger,lion,and_or,10.500
tiger,elephant,and_or,9.880
tiger,rhino,and_or,9.200
tiger,bear,and_or,8.680
tiger,monkey,and_or,8.240
tiger,deer,and_or,7.790
tiger,zoo,possessor_of_x,7.170
tiger,roar,subject_verb,6.400
tiger,bite,subject_verb,5.830
tiger,chase,subject_verb,5.810
tiger,woods,modified_noun,10.860
tiger,cub,modified_noun,8.630
tiger,shark,modified_noun,8.540
tiger,mosquito,modified_noun,7.780
tiger,moth,modified_noun,7.540
tiger,beetle,modified_noun,7.200
lift,slow,adjective_predicates,3.310
lift,heavy,adjective_predicates,3.210
lift,neck,modifiers,10.890
lift,face,modifiers,9.410
lift,ski,modifiers,8.620
lift,stair,modifiers,8.410
lift,chair,modifiers,7.730
lift,thumb,object_verb,5.500
lift,ride,object_verb,5.070
lift,ski,object_verb,4.900
lift,bus,is_X,6.570
lift,line,is_X,3.200
lift,day,is_X,1.470
lift,exercise,X_is,5.280
lift,walk,X_is,5.150
lift,carry,verb_phrase,0.230
lift,chin,and_or,8.660
lift,stair,and_or,8.300
lift,face,and_or,7.810
lift,fireman,possessor_of_x,9.080
lift,chair,subject_verb,4.720
lift,truck,subject_verb,4.270
lift,truck,modified_noun,7.310
wake,early,adjective_predicates,5.860
wake,hungry,adjective_predicates,5.010
wake,tired,adjective_predicates,4.640
wake,fresh,adjective_predicates,3.120
wake,happy,adjective_predicates,1.240
wake,people,object_verb,7.420
wake,sleep,object_verb,4.660
wake,morning,is_X,5.140
wake,book,is_X,2.790
wake,game,is_X,2.190
wake,year,is_X,2.030
wake,day,is_X,1.610
wake,game,X_is,3.040
wake,book,X_is,2.910
wake,work,X_is,2.200
wake,kick,verb_phrase,6.400
wake,sleep,and_or,7.470
wake,awake,and_or,6.210
wake,shake,and_or,6.130
wake,boat,possessor_of_x,8.030
wake,rest,subject_verb,3.340
wake,bring,subject_verb,2.850
wake,up,modified_noun,8.610
Thursday,last,adjective_predicates,7.530
Thursday,last,modifiers,7.270
Thursday,tomorrow,modifiers,6.630
Thursday,say,object_verb,6.510
Thursday,hour,is_X,8.220
Thursday,night,is_X,7.530
Thursday,day,is_X,7.430
Thursday,day,X_is,8.910
Thursday,night,X_is,8.790
Thursday,evening,X_is,7.040
Thursday,birthday,X_is,6.900
Thursday,month,possessor_of_x,3.800
Thursday,sentence,subject_verb,5.720
Thursday,evening,modified_noun,9.750
Thursday,morning,modified_noun,9.500
Thursday,night,modified_noun,9.380
child,happy,adjective_predicates,8.350
child,sick,adjective_predicates,8.200
child,school,modifiers,8.550
child,old,modifiers,8.080
child,small,modifiers,7.670
child,woman,modifiers,7.460
child,poor,modifiers,7.400
child,help,object_verb,9.480
child,bear,object_verb,8.910
child,raise,object_verb,8.710
child,patient,is_X,8.150
child,year,X_is,8.780
child,gift,X_is,8.160
child,look,verb_phrase,10.340
child,woman,and_or,10.650
child,family,and_or,10.190
child,people,and_or,9.450
child,mother,and_or,8.790
child,infant,and_or,8.410
child,sister,possessor_of_x,7.290
child,friend,possessor_of_x,7.240
child,learn,subject_verb,9.110
child,grow,subject_verb,8.060
child,play,subject_verb,7.660
child,get,subject_verb,7.580
catch,shy,adjective_predicates,4.720
catch,fresh,adjective_predicates,4.350
catch,low,adjective_predicates,3.070
catch,fish,modifiers,6.980
catch,tuna,modifiers,6.400
catch,slide,object_verb,4.910
catch,drop,object_verb,4.790
catch,fish,is_X,6.550
catch,river,is_X,4.470
catch,play,is_X,4.090
catch,shark,X_is,8.140
catch,fish,X_is,7.620
catch,pull,verb_phrase,4.520
catch,put,verb_phrase,3.730
catch,yard,and_or,8.040
catch,throw,and_or,7.060
catch,tuna,possessor_of_x,7.330
catch,day,possessor_of_x,7.050
catch,me,modified_noun,8.150
catch,basin,modified_noun,7.810
catch,cry,modified_noun,6.060
catch,up,modified_noun,6.050
catch,fire,modified_noun,5.890
drum,loud,adjective_predicates,6.980
drum,sound,adjective_predicates,4.590
drum,heavy,adjective_predicates,3.940
drum,kick,modifiers,8.540
drum,ear,modifiers,8.020
drum,guitar,modifiers,7.440
drum,beat,object_verb,8.440
drum,play,object_verb,6.830
drum,sand,object_verb,5.550
drum,talk,object_verb,5.460
drum,sound,object_verb,5.290
drum,grass,is_X,7.510
drum,heart,is_X,7.180
drum,song,is_X,4.140
drum,beat,X_is,8.580
drum,sound,X_is,5.970
drum,fit,X_is,5.040
drum,bounce,verb_phrase,5.860
drum,drop,verb_phrase,3.370
drum,guitar,and_or,10.000
drum,piano,and_or,8.530
drum,keyboard,and_or,8.250
drum,flute,and_or,8.170
drum,trumpet,and_or,8.100
drum,grass,possessor_of_x,8.310
drum,beat,subject_verb,8.470
drum,sound,subject_verb,6.880
drum,stick,subject_verb,5.420
drum,beat,modified_noun,8.570
drum,circle,modified_noun,7.420
pig,fat,adjective_predicates,6.710
pig,pink,adjective_predicates,6.150
pig,cute,adjective_predicates,5.870
pig,cow,modifiers,8.140
pig,goat,modifiers,7.780
pig,sheep,modifiers,7.690
pig,rabbit,modifiers,7.350
pig,feed,object_verb,6.920
pig,rat,is_X,8.410
pig,meat,is_X,5.970
pig,animal,is_X,5.690
pig,police,is_X,5.620
pig,animal,X_is,9.190
pig,pet,X_is,8.190
pig,vegetable,X_is,7.100
pig,take,verb_phrase,2.020
pig,cow,and_or,10.060
pig,goat,and_or,9.780
pig,chicken,and_or,9.670
pig,sheep,and_or,9.610
pig,rabbit,and_or,9.360
pig,horse,and_or,8.090
pig,hamster,and_or,8.030
pig,rat,and_or,8.020
pig,farm,possessor_of_x,6.770
pig,farmer,possessor_of_x,2.660
pig,feed,subject_verb,6.690
pig,root,subject_verb,6.260
pig,eat,subject_verb,6.050
pig,fly,subject_verb,5.820
pig,farm,subject_verb,5.720
pig,sheep,modified_noun,7.960
pig,goat,modified_noun,7.920
pig,chicken,modified_noun,7.420
pig,pen,modified_noun,7.240
pig,farmer,modified_noun,7.070
